id;model_identified_tags;user_specified_tags;image_caption;user_id;ispublic;taken;published;latitude;longitude;accuracy;context;locality;region;country;downloaded_at
8533872067;blue | floor | flower | grow | plant | purple | stem | violet | weed | wild;;;78152106@N05;1.0;2012-09-23 09:36:38;2013-03-06 18:46:05;;;;;;;;2023-07-12 12:49:49
13341035013;bud | crack | dirt field | floor | flower | grow | land | petal | pink | plant | purple | stone | stem | violet;;;78152106@N05;1.0;2014-03-22 08:05:06;2014-03-23 00:33:29;;;;;;;;2023-07-12 12:31:53
19789324288;city | city view | hill | hillside | lush | mountain | peak | valley | vegetation;;;120170363@N07;1.0;2015-07-24 11:15:51;2015-07-24 22:28:58;;;;;;;;2023-07-12 12:17:36
14212292919;bird | branch | brown | bush | perch | sit | tree | tree branch | twig | yellow;;;124300801@N06;1.0;2014-05-14 09:41:58;2014-06-11 16:06:00;;;;;;;;2023-07-12 12:30:13
1314635383;apartment | building | city | city skyline | city view | cloudy | floor | tower | rise building | sky | urban;;;41894170209@N01;1.0;2007-09-03 15:03:37;2007-09-03 21:31:01;;;;;;;;2023-07-12 14:50:24
4345993598;city | city view | hill | hillside | lush | mountain | peak | scenery | valley;;;39988955@N04;1.0;2010-02-10 09:02:22;2010-02-10 11:02:22;;;;;;;;2023-07-12 14:36:31
48098475618;fern | flower | forest | grow | lush | plant | red | tree | tree trunk | vegetation | vine | wood;;;78152106@N05;1.0;2019-06-18 10:45:03;2019-06-20 16:08:36;;;;;;;;2023-07-12 11:54:14
15914702241;bloom | floor | flower | grow | pink | plant | purple | stone;;;78152106@N05;1.0;2014-11-29 08:29:52;2014-11-30 20:34:53;;;;;;;;2023-07-12 12:28:56
4345993226;animal | grassy | hill | hillside | person | lush | mountain | peak | stone | sky | stand | vegetation;;;39988955@N04;1.0;2010-02-10 09:02:02;2010-02-10 11:02:02;;;;;;;;2023-07-12 13:23:21
368995432;antenna | blue | cloudy | crane | equipment | pole | tower | sky;;;31149572@N00;1.0;2006-05-09 17:51:58;2007-01-25 15:25:41;;;;;;;;2023-07-12 15:01:16
15744541607;bloom | bud | flower | fruit | grow | plant | stem | tree;;;78152106@N05;1.0;2014-11-29 09:17:51;2014-12-02 13:24:37;;;;;;;;2023-07-12 12:54:51
11372018695;flower | forest | green | grow | lush | plant | purple | tree | vegetation;;;78152106@N05;1.0;2013-12-14 08:37:53;2013-12-14 20:08:45;;;;;;;;2023-07-12 12:33:20
8430603930;bloom | branch | bud | floor | flower | grow | plant | stem | stump | tree | white;;;78152106@N05;1.0;2012-09-23 09:02:14;2013-01-30 17:30:40;;;;;;;;2023-07-12 12:50:10
26022859190;group photo | person | photo | picture | pose | stand;;;49283277@N07;1.0;2016-03-23 11:52:00;2016-04-07 20:14:06;;;;;;;;2023-07-12 12:11:48
3099466748;beak | bird | branch | brown | limb | perch | sit | tree | tree branch | twig;;;10067505@N02;1.0;2008-12-06 10:10:22;2008-12-11 02:09:53;;;;;;;;2023-07-12 14:39:49
20012201541;blue | branch | cloud | cloudy | sky | stand | tree | vegetation;;;120170363@N07;1.0;2015-07-24 11:01:03;2015-07-25 23:04:35;;;;;;;;2023-07-12 12:14:05
42243435531;city | city skyline | city view | hill | hillside | horizon | mountain | peak | rise | sky | sun | sunrise | sunset;;;162667323@N02;1.0;2017-06-25 17:21:02;2018-05-21 00:48:11;;;;;;;;2023-07-12 12:24:14
26074954946;balustrade | baseball hat | city | city skyline | city view | couple | hill | person | man | peak | rail | stand;;;49283277@N07;1.0;2016-02-19 16:38:00;2016-03-28 21:22:48;;;;;;;;2023-07-12 12:11:53
4269022262;dam | green | hill | hillside | lake | lush | mountain | mountain path | peak | scenery | surround | valley;;;46464032@N03;1.0;2010-01-10 10:11:10;2010-01-12 13:22:54;;;;;;;;2023-07-12 14:36:59
4018322610;city | hill | hillside | lush | mountain | mountain view | surround | town | tree;;;93851285@N00;1.0;2009-10-16 13:34:41;2009-10-17 01:06:52;;;;;;;;2023-07-12 14:37:47
14798720263;bud | crack | floor | flower | grow | land | plant | red | stone | stem | white;;;78152106@N05;1.0;2014-07-19 09:52:53;2014-07-29 18:47:06;;;;;;;;2023-07-12 12:21:18
4240928938;car | parking lot | grass | green | greenery | hill | hillside | lush | mountain | mountain view | park | tree | vegetation;;;30767004@N07;1.0;2009-10-12 11:44:14;2010-01-03 14:25:52;;;;;;;;2023-07-12 14:37:22
50621311446;bud | dew | flower | green | grow | plant | rain | red | stem | vegetation | wildflower | yellow;;;78152106@N05;1.0;2020-11-19 09:04:22;2020-11-19 16:55:46;;;;;;;;2023-07-12 11:52:44
5089906080;bloom | bush | cloudy | flower | grass | grassy | grow | hill | hillside | lush | mountain | peak | sky | tree | valley | yellow;;;31661515@N05;1.0;2008-05-01 11:31:11;2010-10-17 15:41:37;;;;;;;;2023-07-12 12:47:45
3733824648;beetle | bug | draw | floor | flower | insect | petal | polka dot | red | stone | snail | dot | white;;;10294593@N06;1.0;2009-07-18 14:09:39;2009-07-19 00:37:36;;;;;;;;2023-07-12 14:38:24
16027636658;blanket | child | food | collect | gathering | person | park | picnic | picnic table | platter | snack | treat;;;49283277@N07;1.0;2012-12-29 13:47:46;2015-01-06 16:15:20;;;;;;;;2023-07-12 12:19:48
9496049395;city | city view | hill | hillside | peak | sky | tree | valley;;;98248258@N04;1.0;2013-07-30 08:10:15;2013-08-12 22:46:20;;;;;;;;2023-07-12 12:40:28
6029395203;blue | cloud | cloudy | hill | hillside | mountain | peak | sky;;;54888054@N07;1.0;2011-08-09 16:47:25;2011-08-10 18:12:07;;;;;;;;2023-07-12 12:46:19
2993126181;dirt road | dirt track | path | forest | hike | hiker | person | jungle | lush | trail | vegetation | walk | wood;;;28853839@N08;1.0;2008-11-01 14:49:59;2008-11-02 01:12:23;;;;;;;;2023-07-12 14:59:01
48672445411;flower | forest | grow | plant | tree;;;78152106@N05;1.0;2019-08-14 10:38:40;2019-09-03 17:20:37;;;;;;;;2023-07-12 11:54:04
35107522430;close-up | flower | green | greenery | plant | tree | yellow;;;69847020@N06;1.0;2017-06-17 17:44:07;2017-06-24 00:02:04;;;;;;;;2023-07-12 12:08:12
19954058216;dirt field | dirt road | dirt track | doorway | lead to | mountain | road | rural | sign | sky | street sign | tree;;;120170363@N07;1.0;2015-07-24 10:16:11;2015-07-24 22:28:33;;;;;;;;2023-07-12 12:17:15
13340873355;bud | flower | grass | grow | pink | plant | purple | stem | tree | vegetation | weed | wild | wildflower;;;78152106@N05;1.0;2014-03-22 08:12:24;2014-03-23 00:33:28;;;;;;;;2023-07-12 12:31:56
19790483809;city | green | greenery | hill | hillside | lush | mountain | peak | plain | scenery | tree | valley | vegetation;;;120170363@N07;1.0;2015-07-24 11:22:23;2015-07-24 22:28:59;;;;;;;;2023-07-12 12:17:37
44321053804;break | butterfly | floor | forest floor | land | stone | yellow;;;70054485@N05;1.0;2018-08-25 01:48:27;2018-10-01 21:57:36;;;;;;;;2023-07-12 12:02:13
19558025134;balustrade | city | city view | hill | man | mountain | peak | plaque | rail | scenery | sign | signage | stand | stare | sweatshirt;;;49283277@N07;1.0;2015-05-15 17:06:18;2015-07-31 21:32:58;;;;;;;;2023-07-12 12:13:57
38493209130;horizon | ray | shine | sky | sun | sunrise | sunset | tree;;;156328341@N07;1.0;2017-07-25 17:36:49;2018-02-16 17:02:01;;;;;;;;2023-07-12 12:03:38
14592376217;flower | grow | plant | red | stem | vegetation | yellow;;;78152106@N05;1.0;2014-07-19 08:58:14;2014-07-29 18:47:10;;;;;;;;2023-07-12 12:21:15
10994605313;building | city | city view | hill | hillside | mountain | peak | suburb | town;;;13586940@N02;1.0;2013-09-24 19:27:59;2013-11-22 15:02:51;;;;;;;;2023-07-12 12:34:25
953016019;climb | path | grass | grassy | hike | hiker | hill | hillside | person | trail | up | walk;;;10713196@N02;1.0;2007-07-15 11:24:55;2007-07-30 17:48:09;;;;;;;;2023-07-12 14:59:40
37966366752;lighthouse | dam | hillside | lake | mountain path | red | reservoir | surround | water | water tower | white;;;63281384@N00;1.0;2017-10-22 11:31:33;2017-10-28 21:15:02;;;;;;;;2023-07-12 12:06:54
50982767258;blade | dew | floor | flower | forest floor | grass | green | grow | land | patch | plant | stem | vegetation | weed;;;78152106@N05;1.0;2020-11-06 10:14:16;2021-02-26 21:16:38;;;;;;;;2023-07-12 11:56:36
4268280581;building | city | city skyline | city view | cloud | hill | hillside | lush | mountain | peak | sky | suburb | urban;;;46464032@N03;1.0;2010-01-10 10:13:58;2010-01-12 13:25:03;;;;;;;;2023-07-12 14:36:49
14261532558;path | hill | hillside | lush | mountain | mountain path | road | street sign | tree;;;125439130@N02;1.0;2014-06-17 18:06:04;2014-06-18 09:19:27;;;;;;;;2023-07-12 12:30:00
10994831054;city | city view | hill | hillside | person | mountain | peak | photo | picture | scenery | stand | take | tourist;;;13586940@N02;1.0;2013-09-24 18:03:53;2013-11-22 15:02:27;;;;;;;;2023-07-12 12:33:47
37361787322;excavator | dozer | drawing | landscape | mine | mountain | mountain landscape | mountain path | quarry | scenery | terrain;;;142992283@N07;1.0;2017-05-02 17:01:43;2017-09-29 15:15:14;;;;;;;;2023-07-12 12:07:12
28703964567;bark | bird | black | blue | branch | floor | gray | log | perch | stone | sit | stand | stump | tree | tree trunk | wood;;;46234535@N04;1.0;2018-07-03 16:02:59;2018-07-23 15:25:46;;;;;;;;2023-07-12 12:52:22
2064968589;city | city skyline | city view | hill | hillside | person | man | mountain | peak | raincoat | stand | yellow;;;10753979@N05;1.0;2007-11-24 13:08:56;2007-11-26 11:51:34;;;;;;;;2023-07-12 14:49:33
8536244347;bud | flower | grow | plant | stem | tree | vegetation | white;;;78152106@N05;1.0;2012-10-27 07:27:12;2013-03-07 16:42:17;;;;;;;;2023-07-12 12:43:54
5300187958;dam | dirt track | hill | hillside | lagoon | lake | land | sea | quarry | reservoir | water;;;53523407@N03;1.0;2010-09-26 10:25:44;2010-12-28 13:50:09;;;;;;;;2023-07-12 12:47:11
2243866073;building | city | city skyline | city view | mountain | night | night view | rise building | sky | skyline | sun | urban;;;21873198@N03;1.0;2005-04-03 18:43:11;2008-02-05 16:29:26;;;;;;;;2023-07-12 14:49:21
3279282659;building | city | hill | hillside | house | mountain | town | village;;;19832948@N00;1.0;2008-07-10 11:19:07;2009-02-14 23:33:40;;;;;;;;2023-07-12 13:25:44
4082685838;cloud | cloudy | green | hill | hillside | lush | mountain | pine | plain | scenery | sky | tree | valley;;;18587463@N02;1.0;2009-10-25 14:42:12;2009-11-07 09:27:01;;;;;;;;2023-07-12 14:43:56
8197571827;berry | branch | forest | fruit | grow | hang | plant | red | stem | tree | vegetation;;;85523864@N06;1.0;1980-01-01 00:01:26;2012-11-19 01:45:44;;;;;;;;2023-07-12 12:44:50
22147808796;city | city view | construction worker | crew | equipment | fire truck | fireman | ladder | man | night | night view | stand | uniform | job;;;57167522@N05;1.0;2015-10-14 01:15:26;2015-10-14 21:01:24;;;;;;;;2023-07-12 12:16:13
2993488598;city | city view | conversation | couple | fence | girl | hill | person | ledge | man | peak | rail | stand | stare | talk | woman;;;28853839@N08;1.0;2008-11-01 09:54:10;2008-11-01 22:19:05;;;;;;;;2023-07-12 14:43:06
5219471025;building | city | city skyline | city view | crowded | hill | sky | suburb | urban;;;42783578@N02;1.0;2009-11-13 07:23:58;2010-11-30 04:01:27;;;;;;;;2023-07-12 13:21:08
10994292273;lamp | green | hill | hillside | lamp post | lush | mountain | mountain view | pole | street sign | telegraph pole | tree | vegetation;;;13586940@N02;1.0;2013-09-24 20:35:15;2013-11-22 15:02:56;;;;;;;;2023-07-12 12:34:34
4103020319;cloud | cloudy | red | sky | sun | sunset;;;12884857@N08;1.0;2009-11-14 16:45:06;2009-11-14 18:52:32;;;;;;;;2023-07-12 14:37:42
50007188286;backdrop | brush | hill | hillside | landscape | mountain | mountain range | mountain view | plain | scenery | sky | vegetation;;;111163894@N07;1.0;2015-07-12 15:38:30;2020-06-15 01:03:41;;;;;;;;2023-07-12 11:53:07
15795074445;balustrade | baseball hat | city | city view | fence | hill | lean | man | peak | polo shirt | pose | rail | shirt | stand;;;124946851@N06;1.0;2014-08-09 10:21:52;2014-11-15 16:32:11;;;;;;;;2023-07-12 12:20:16
37361786372;green | hill | hillside | house | lush | mountain | mountain path | road | rural | surround | town | village | wind;;;142992283@N07;1.0;2017-05-02 17:05:27;2017-09-29 15:15:15;;;;;;;;2023-07-12 12:07:15
11390297624;bloom | bud | flower | grow | pink | plant | tree | vegetation | yellow;;;78152106@N05;1.0;2013-12-14 07:14:58;2013-12-15 20:46:32;;;;;;;;2023-07-12 12:55:06
52353501744;assembly | catch | cheer | concert | crowd | crowded | fan | person | scoreboard | screen | sign | stage | stand | supporter | yellow;;;196161037@N07;1.0;2022-09-04 17:59:09;2022-09-12 19:37:14;;;;;;;;2023-07-12 11:39:21
9539507596;camera | catch | city | city skyline | city view | hand | hill | person | man | photo | selfie | take | video camera;;;66324968@N07;1.0;2013-05-16 09:59:18;2013-08-18 15:38:31;;;;;;;;2023-07-12 12:56:26
9185157111;ant | bee | beetle | bug | flower | grow | insect | nectar | plant | pollen | wasp | wildflower | yellow;;;78152106@N05;1.0;2013-06-30 08:20:37;2013-07-01 21:02:54;;;;;;;;2023-07-12 12:42:13
35326882632;city | city view | hill | hillside | lush | mountain | peak | scenery | sky | town | valley | village;;;69847020@N06;1.0;2017-06-17 16:21:49;2017-06-24 00:02:09;;;;;;;;2023-07-12 12:08:18
26034537731;board | paddle | girl | park | pose | ride | stand | woman;;;49283277@N07;1.0;2016-03-13 11:20:26;2016-03-28 21:22:55;;;;;;;;2023-07-12 12:11:57
15592750484;blanket | box | building block | child | cube | floor | food | collect | gift | person | park | picnic table | stand | toy | wrapping paper;;;49283277@N07;1.0;2012-12-29 13:46:53;2015-01-06 16:15:19;;;;;;;;2023-07-12 12:19:45
2065765396;building | city | city skyline | city view | floor | hill | hillside | mountain | peak | sky | suburb | urban;;;10753979@N05;1.0;2007-11-24 12:39:01;2007-11-26 11:51:02;;;;;;;;2023-07-12 14:46:52
2993784004;boy | city | city view | green | hill | hillside | man | mountain | peak | pose | shirt | smile | stand | valley | wear | yellow;;;28853839@N08;1.0;2008-11-01 11:25:43;2008-11-02 00:04:13;;;;;;;;2023-07-12 14:41:25
13550694805;bloom | bud | flower | grow | orchid | plant | stem | vegetation | yellow;;;78152106@N05;1.0;2014-03-22 10:35:18;2014-04-01 01:39:14;;;;;;;;2023-07-12 12:22:51
18055301065;bud | flower | fruit | grow | petal | plant | stem | tree | yellow;;;78152106@N05;1.0;2015-05-23 10:47:46;2015-05-24 21:18:08;;;;;;;;2023-07-12 12:18:12
8430592336;bloom | bud | floor | flower | grass | green | grow | orchid | plant | stem | wild | yellow;;;78152106@N05;1.0;2013-01-05 08:43:35;2013-01-30 17:25:36;;;;;;;;2023-07-12 12:50:13
5009172218;building | city | city skyline | city view | floor | peak | rise building | sky | skyscraper | urban;;;52750772@N05;1.0;2009-01-25 12:51:44;2010-09-20 17:58:45;;;;;;;;2023-07-12 12:48:12
263283597;blanket | building | city | city skyline | city view | cloud | cloudy | dark | daylight | loom | mountain | sky | storm cloud | stormy | urban;;;15844491@N00;1.0;2006-10-07 17:49:45;2006-10-07 21:19:37;;;;;;;;2023-07-12 15:01:22
8096944387;wall | child | person | park | park bench | play | playground | sit | swing | swinge | tree;;;49283277@N07;1.0;2012-09-06 15:38:51;2012-10-17 13:59:40;;;;;;;;2023-07-12 12:45:10
9503061156;flower | grow | plant | purple | stem | vegetation;;;78152106@N05;1.0;2013-08-11 09:24:03;2013-08-13 13:29:31;;;;;;;;2023-07-12 12:36:57
5894297115;building | color | house | house exterior | hut | playhouse | row;;;57888955@N08;1.0;2011-06-25 17:35:52;2011-07-02 19:03:38;;;;;;;;2023-07-12 12:46:27
15239463676;bloom | bud | flower | grow | hillside | pink | plant | sky | tree;;;78152106@N05;1.0;2014-09-14 09:28:57;2014-09-16 22:58:20;;;;;;;;2023-07-12 12:29:19
9536723987;city | city view | hill | hillside | mountain | peak | valley;;;66324968@N07;1.0;2013-05-16 11:21:43;2013-08-18 15:38:44;;;;;;;;2023-07-12 12:56:24
14515600417;flower | grow | plant | stem | vegetation | weed | white | wild;;;78152106@N05;1.0;2014-07-19 08:33:36;2014-07-20 20:03:55;;;;;;;;2023-07-12 12:29:40
2065766206;banana | catch | city | city view | hill | hillside | man | muscle | peak | shirt | shirtless | short | stand | yellow;;;10753979@N05;1.0;2007-11-24 13:09:03;2007-11-26 11:51:29;;;;;;;;2023-07-12 14:49:35
4666745124;building | city | city skyline | city view | crowded | hill | hillside | mountain | sky | urban;;;34292507@N02;1.0;2010-06-03 13:09:42;2010-06-03 16:09:42;;;;;;;;2023-07-12 13:22:20
9536718979;binocular | camera | catch | photographer | city | city skyline | city view | lens | man | photo | picture | selfie | take | urban;;;66324968@N07;1.0;2013-05-16 09:56:47;2013-08-18 15:38:31;;;;;;;;2023-07-12 12:36:45
18618111348;beak | bird | branch | green | limb | perch | sit | tree | tree branch | twig | yellow;;;55074991@N04;1.0;2015-06-10 10:24:51;2015-06-14 16:05:29;;;;;;;;2023-07-12 12:17:57
13974704481;blue | grassy | hill | hillside | peak | sky | stand | tree;;;123757931@N07;1.0;2013-09-01 23:26:49;2014-04-23 03:20:50;;;;;;;;2023-07-12 12:39:02
957007213;city | city view | group photo | hill | hillside | person | peak | photo | picture | pose | stand;;;10713196@N02;1.0;2005-01-01 14:25:39;2007-07-31 02:28:01;;;;;;;;2023-07-12 14:51:04
7972348480;blue | dirt field | floor | land | mineral | red | stone | surface;;;7770570@N06;1.0;2012-09-05 14:04:31;2012-09-10 17:31:13;;;;;;;;2023-07-12 13:19:55
49464335886;beak | bird | branch | leaf | gray | limb | perch | sit | stand | tree | tree branch | twig;;;182381287@N07;1.0;2020-01-09 11:38:52;2020-01-30 15:10:02;;;;;;;;2023-07-12 11:53:36
9505469562;bloom | bud | flower | grow | plant | tree | white | yellow;;;78152106@N05;1.0;2013-08-11 08:45:16;2013-08-13 19:48:22;;;;;;;;2023-07-12 12:36:55
51331315302;arm | bat | bird | cliff | profile | flock | fly | hill | hillside | person | man | stone | sky | stand | sun | sunset;;;44377899@N08;1.0;2021-07-22 17:55:16;2021-07-24 15:30:43;;;;;;;;2023-07-12 11:51:51
19982636441;city | hill | lush | mountain | peak | plain | scenery | sky | tree | valley;;;120170363@N07;1.0;2015-07-24 11:22:12;2015-07-24 22:28:58;;;;;;;;2023-07-12 12:17:35
49534636503;berry | bud | flower | fruit | green | grow | plant | stem | tree | vegetation;;;78152106@N05;1.0;2020-02-08 10:10:06;2020-02-14 18:16:44;;;;;;;;2023-07-12 11:53:34
12108610924;blue | cloud | cloudy | hill | hillside | mountain | peak | sky | vegetation;;;113307143@N05;1.0;2012-10-06 14:09:36;2014-01-23 22:09:28;;;;;;;;2023-07-12 12:32:40
34652838234;city | hill | hillside | lush | mountain | peak | pine | tree | valley;;;69847020@N06;1.0;2017-06-17 17:25:56;2017-06-24 00:02:06;;;;;;;;2023-07-12 12:14:26
4670494798;bird | blue | branch | green | hummingbird | perch | sit | sky | tree | tree branch | twig;;;50839503@N07;1.0;2010-05-22 08:57:44;2010-06-04 23:26:44;;;;;;;;2023-07-12 13:21:43
2993799050;path | hike | hiker | hill | hillside | person | man | trail | walk;;;28853839@N08;1.0;2008-11-01 11:30:11;2008-11-02 00:09:32;;;;;;;;2023-07-12 14:59:05
21379751658;balcony | balustrade | city | city view | girl | hair | hill | ledge | peak | pose | rail | shirt | short | stand | woman;;;15345971@N05;1.0;2015-08-27 09:44:41;2015-09-20 13:34:39;;;;;;;;2023-07-12 12:16:21
25908620304;city | cloudy | hill | hillside | lush | mountain | surround | town | valley | vegetation | village;;;135157610@N03;1.0;2016-04-17 12:58:53;2016-04-19 00:33:49;;;;;;;;2023-07-12 12:16:03
2992636013;baseball hat | building | city | city skyline | city view | hill | ledge | man | peak | shirt | stand | stare | urban | wear | yellow;;;28853839@N08;1.0;2008-11-01 09:53:44;2008-11-01 22:17:24;;;;;;;;2023-07-12 14:43:09
36741920834;blue | bud | floor | flower | grow | plant | purple | stem | violet | white;;;78152106@N05;1.0;2017-10-01 08:41:10;2017-10-02 12:23:10;;;;;;;;2023-07-12 12:07:10
3029449042;apartment | balcony | beach chair | building | chair | daybed | city | city view | hillside | sea | rail | white;;;31630474@N05;1.0;2007-09-21 09:48:08;2008-11-14 07:29:00;;;;;;;;2023-07-12 14:40:07
2992737527;airplane window | city | city view | cloud | cloudy | hill | hillside | lush | mountain | mountain view | peak | scenery | sky | valley | window;;;28853839@N08;1.0;2008-11-01 10:32:05;2008-11-01 22:51:43;;;;;;;;2023-07-12 14:42:44
10466433176;cloud | cloudy | dark | hill | hillside | loom | tower | sky | storm cloud | stormy;;;88736330@N04;1.0;2013-10-24 16:44:21;2013-10-24 23:44:35;;;;;;;;2023-07-12 12:39:18
5894292689;green | greenery | hill | hillside | lush | mountain | scenery | sky | surround | tree | valley | vegetation;;;57888955@N08;1.0;2011-06-25 14:14:07;2011-07-02 19:02:03;;;;;;;;2023-07-12 12:46:28
9672274225;beak | bird | branch | limb | perch | sit | sky | stand | tree | tree branch | woodpecker;;;101147516@N06;1.0;2013-08-10 15:59:35;2013-09-04 19:46:43;;;;;;;;2023-07-12 12:39:51
2993773296;area | brush | path | grass | grassy | hill | hillside | lush | patch | peak | trail | vegetation | weed;;;28853839@N08;1.0;2008-11-01 11:12:13;2008-11-02 00:00:38;;;;;;;;2023-07-12 14:41:31
46155760522;blade | bug | dirt field | dirt track | floor | flower | grass | green | grow | land | patch | plant | stone | stem | vegetation | weed;;;78152106@N05;1.0;2018-11-30 08:20:27;2018-12-06 18:14:36;;;;;;;;2023-07-12 12:01:52
49659709127;bloom | flower | green | greenery | lush | plant | tree | vegetation | white;;;78152106@N05;1.0;2020-03-13 09:06:25;2020-03-14 20:03:51;;;;;;;;2023-07-12 11:53:24
957862398;city | city view | hill | hillside | mountain | peak | sky | valley;;;10713196@N02;1.0;2005-01-01 14:32:09;2007-07-31 02:28:09;;;;;;;;2023-07-12 14:51:00
9736524136;cloud | cloudy | hill | horizon | sky | sun | sunset | tree;;;100337479@N08;1.0;2013-08-16 17:18:00;2013-09-13 12:55:14;;;;;;;;2023-07-12 12:35:43
9460361410;bird | brown | field | floor | grass | grassy | green | hide | lush | owl | patch | sit | stand | stare | weed;;;77125798@N06;1.0;2013-08-04 07:37:36;2013-08-07 16:49:20;;;;;;;;2023-07-12 12:37:05
5613714676;hill | hillside | landscape | mountain | stone | rock formation | scenery | terrain;;;49277509@N08;1.0;2011-04-10 17:29:21;2011-04-12 16:09:05;;;;;;;;2023-07-12 12:46:57
2993657924;grass | hat | hill | hillside | man | sea | sit | straw hat | sun hat | wear | woman;;;28853839@N08;1.0;2008-11-01 10:48:41;2008-11-01 23:19:34;;;;;;;;2023-07-12 14:44:24
10994734233;fence | hill | hillside | mark | pole | rail | sign | signage | street sign | warning sign | writing;;;13586940@N02;1.0;2013-09-24 18:43:04;2013-11-22 15:02:40;;;;;;;;2023-07-12 12:34:09
2602874637;building | city | city skyline | city view | floor | light | illuminate | night | night view | urban;;;24648538@N02;1.0;2008-06-05 18:24:30;2008-06-23 07:05:05;;;;;;;;2023-07-12 14:46:14
8535609665;bug | floor | flower | green | grow | insect | plant | stem | white | wild | wildflower | yellow;;;78152106@N05;1.0;2013-02-23 09:24:42;2013-03-07 11:01:28;;;;;;;;2023-07-12 12:44:05
15033677697;building | hut | mountain | park | park bench | picnic table | pond | surround | water;;;49283277@N07;1.0;2014-09-02 14:22:05;2014-09-13 00:06:13;;;;;;;;2023-07-12 12:20:52
17541785516;bud | crack | floor | flower | forest floor | grow | lichen | moss | plant | stone | sprout | stem;;;78152106@N05;1.0;2015-05-09 10:01:26;2015-05-12 18:39:34;;;;;;;;2023-07-12 12:54:50
14374140240;flag | group photo | person | man | pose | sign | stand;;;49283277@N07;1.0;2014-06-23 11:01:28;2014-07-02 21:10:47;;;;;;;;2023-07-12 12:21:31
52099856490;balustrade | building | construction worker | doorway | enter | guard | hat | person | hut | man | officer | police | rail | stair | stand | uniform | wear;;;49283277@N07;1.0;2022-05-25 16:42:35;2022-05-25 22:13:37;;;;;;;;2023-07-12 11:50:55
39879993173;alley | wall | person | line | road | side | tree | walk;;;45955334@N07;1.0;2005-07-22 10:21:18;2019-01-23 02:07:05;;;;;;;;2023-07-12 12:01:29
4268288659;city | cliff | hill | hillside | lush | mountain | stone | rock formation | surround | town | valley | vegetation | village;;;46464032@N03;1.0;2010-01-10 10:23:09;2010-01-12 13:30:06;;;;;;;;2023-07-12 13:24:04
1793997705;car window | cloudy | daylight | drop | rain | rainy | sky | water | water drop | window | windshield;;;7770570@N06;1.0;2007-04-17 23:09:48;2007-10-28 20:22:37;;;;;;;;2023-07-12 14:49:57
8988164645;balustrade | city | city view | hill | hillside | person | man | mountain | peak | rail | stand | walk;;;49283277@N07;1.0;2013-06-08 11:57:56;2013-06-08 18:31:56;;;;;;;;2023-07-12 12:42:26
2065764058;field | flower | frisbee | girl | grass | grassy | green | lush | park | play | purple | shirt | stand | tree | woman | yellow;;;10753979@N05;1.0;2007-11-24 11:20:41;2007-11-26 11:50:15;;;;;;;;2023-07-12 14:49:51
2312916175;arm | catch | profile | hand | head | heart shape | man | muscle | sky | sun | sunset;;;8183290@N04;1.0;2007-09-22 17:28:27;2008-03-06 01:14:26;;;;;;;;2023-07-12 14:46:31
8383323171;building | city | city skyline | city view | climb | hiker | hill | hillside | person | man | peak | stone | stand | urban | woman;;;49283277@N07;1.0;2012-01-21 19:28:34;2013-01-15 17:32:28;;;;;;;;2023-07-12 13:19:27
4669860139;bird | branch | bud | hillside | limb | perch | sit | tree | tree branch | twig | woodpecker;;;50839503@N07;1.0;2010-05-22 09:04:19;2010-06-04 23:22:34;;;;;;;;2023-07-12 13:22:16
4685475420;lighthouse | blue | boat | cliff | hill | hillside | person | lush | man | mountain | sea | stone | rock formation | shoreline | sky | stand | water;;;24019797@N02;1.0;2010-06-06 16:34:41;2010-06-09 14:58:41;;;;;;;;2023-07-12 13:22:12
29414411920;city | cloud | cloudy | flower | hill | hillside | lush | mountain | mountain view | peak | purple | scenery | sky | valley | wildflower;;;58890735@N06;1.0;2014-02-22 14:33:57;2016-09-15 21:27:55;;;;;;;;2023-07-12 12:11:18
51891683104;bud | flower | green | grow | plant | stem | tree | vegetation;;;78152106@N05;1.0;2022-02-16 10:05:04;2022-02-19 19:37:28;;;;;;;;2023-07-12 11:51:35
14537736086;balustrade | boy | couple | fence | goggles | hill | hillside | man | pose | rail | shirt | smile | stand;;;49283277@N07;1.0;2014-06-23 10:24:43;2014-07-02 21:10:46;;;;;;;;2023-07-12 12:21:30
14997695768;flower | grow | plant | purple | stem | thistle | vegetation | weed | wild | wildflower;;;78152106@N05;1.0;2014-07-19 08:28:39;2014-09-09 00:56:18;;;;;;;;2023-07-12 12:20:57
47477032702;bush | dew | floor | green | greenery | lush | plant | rain | vegetation | water drop;;;78152106@N05;1.0;2019-04-02 09:32:43;2019-04-03 15:33:14;;;;;;;;2023-07-12 11:54:41
16307737232;air field | plane | airport runway | building | city | city skyline | city view | hangar | land | raceway | tarmac;;;39893483@N02;1.0;2015-01-17 13:40:12;2015-01-18 13:41:38;;;;;;;;2023-07-12 12:28:30
7923345618;cloud | cloudy | cross | crucifix | hill | hillside | lush | mountain | sky;;;62917714@N06;1.0;2012-08-29 17:16:53;2012-09-03 18:21:25;;;;;;;;2023-07-12 13:19:59
28673862524;floor | flower | forest floor | grow | pink | plant | purple | wild;;;78152106@N05;1.0;2016-08-28 08:22:19;2016-08-28 19:46:15;;;;;;;;2023-07-12 12:11:24
